"","LATITUDE","LONGITUDE"
"498311",40.75735,-73.98412
"498316",40.767082,-73.9796
"498347",40.85871,-73.9316
"498388",40.864975,-73.92541
"498391",40.742992,-73.98332
"498395",40.849915,-73.92964
"498515",40.75031,-73.989044
"498516",40.71992,-73.99538
"498517",40.81484,-73.93884
"498544",40.706993,-74.012344
"498558",40.745163,-73.9923
"498652",40.792534,-73.951
"498655",40.73398,-73.99095
"498686",40.719593,-74.00867
"498705",40.765167,-73.97714
"498748",40.76989,-73.9925
"498769",40.73576,-73.982475
"498783",40.801754,-73.94698
"498833",40.70964,-74.00662
"498855",40.762634,-73.97423
"498870",40.735348,-73.9857
"498922",40.73923,-73.9782
"499053",40.756855,-73.99377
"499059",40.782516,-73.97686
"499125",40.747868,-73.98497
"499128",40.7567,-73.96898
"499158",40.725674,-74.00398
"499171",40.7621,-73.97881
"499172",40.854916,-73.938484
"499178",40.757607,-73.99067
"499199",40.719666,-73.99187
"499261",40.74664,-73.991974
"499284",40.74063,-73.9789
"499286",40.72819,-73.9956
"499288",40.75924,-73.96721
"499297",40.77673,-73.97929
"499330",40.718655,-73.99475
"499356",40.789684,-73.95446
"499359",40.718258,-73.998886
"499372",40.72089,-73.99489
"499385",40.76206,-73.99527
"499390",40.724365,-73.990746
"499411",40.767963,-73.9837
"499420",40.804253,-73.948074
"499423",40.76239,-73.99348
"499428",40.748314,-73.98638
"499429",40.761246,-73.99059
"499463",40.807564,-73.96493
"499532",40.780563,-73.97828
"499561",40.80849,-73.947174
"499596",40.717915,-73.99396
"499657",40.807667,-73.94929
"499662",40.740444,-73.97732
"499678",40.718445,-73.99775
"499751",40.763165,-73.974464
"499756",40.79908,-73.93474
"499757",40.735302,-74.00494
"499772",40.806767,-73.937164
"499803",40.780743,-73.96069
"499815",40.803585,-73.947426
"499816",40.75661,-73.98655
"499876",40.751827,-73.98477
"499926",40.7487,-73.98914
"499944",40.76208,-73.97593
"500013",40.844845,-73.93519
"500046",40.737617,-73.99748
"500049",40.817696,-73.94195
"500155",40.787758,-73.977
"500158",40.76135,-73.97094
"500181",40.72633,-74.00201
"500209",40.73156,-74.00666
"500255",40.76916,-73.986595
"500323",40.75838,-73.988945
"500340",40.742584,-73.97744
"500394",40.738758,-74.0002
"500399",40.711365,-73.98861
"500410",40.87107,-73.91811
"500425",40.734768,-74.00395
"500426",40.80181,-73.95258
"500442",40.746964,-73.98565
"500449",40.802666,-73.93868
"500557",40.798252,-73.95249
"500618",40.76504,-73.9793
"500798",40.80728,-73.94435
"500885",40.728992,-73.976974
"500888",40.775967,-73.96131
"500906",40.715214,-73.992966
"500910",40.72161,-73.984314
"500924",40.73598,-73.99574
"500930",40.804432,-73.95166
"500971",40.753418,-73.9943
"500972",40.73848,-73.982346
"501038",40.81359,-73.93967
"501046",40.72147,-73.99513
"501078",40.75214,-73.96981
"501142",40.728367,-73.99544
"501193",40.761517,-73.990395
"501201",40.781563,-73.983215
"501223",40.866623,-73.92423
"501234",40.86899,-73.91562
"501269",40.748238,-73.98996
"501272",40.80047,-73.96982
"501310",40.74199,-74.00877
"501371",40.819126,-73.94491
"501382",40.813774,-73.95969
"501385",40.740116,-74.007545
"501428",40.81324,-73.93727
"501438",40.819206,-73.947044
"501443",40.731827,-73.98534
"501468",40.861874,-73.92492
"501475",40.753212,-73.99381
"501484",40.802486,-73.9367
"501494",40.764374,-73.97518
"501527",40.725323,-73.99253
"501576",40.71314,-73.98699
"501608",40.72475,-73.996254
"501625",40.85467,-73.93702
"501628",40.810944,-73.963066
"501634",40.723385,-73.99853
"501657",40.756596,-73.988266
"501682",40.759525,-73.970146
"501717",40.763737,-73.98132
"501721",40.740726,-73.97882
"501760",40.765553,-73.96787
"501824",40.73822,-73.987526
"501840",40.826412,-73.9406
"501857",40.734406,-73.99597
"501908",40.76527,-73.95213
"501910",40.731003,-74.00463
"501919",40.766327,-73.98689
"501931",40.731625,-73.999115
"501999",40.75695,-73.99126
"502008",40.756752,-73.978516
"502039",40.767685,-73.98729
"502041",40.759327,-73.988266
"502047",40.816208,-73.94186
"502055",40.74371,-73.99224
"502070",40.7226,-73.99601
"502100",40.71431,-73.99355
"502133",40.8163,-73.94014
"502172",40.73589,-73.995476
"502212",40.854992,-73.93793
"502244",40.784946,-73.974556
"502260",40.799973,-73.95279
"502334",40.794483,-73.93359
"502356",40.754898,-73.99014
"502388",40.73755,-73.99732
"502391",40.799656,-73.93876
"502477",40.729164,-73.97524
"502485",40.75469,-73.9858
"502569",40.748306,-73.973335
"502615",40.79505,-73.976135
"502631",40.86915,-73.92215
"502659",40.74293,-73.98317
"502696",40.759342,-73.97913
"502722",40.79444,-73.94352
"502758",40.80339,-73.946915
"502830",40.74982,-73.981964
"502847",40.721546,-73.9921
"502862",40.802467,-73.958694
"502881",40.828297,-73.95087
"502892",40.745476,-73.98155
"502907",40.725704,-74.00196
"502933",40.817844,-73.943794
"502942",40.754826,-73.97569
"502970",40.755524,-73.970085
"502977",40.8014,-73.95257
"503005",40.85475,-73.937
"503015",40.75004,-73.99505
"503051",40.708866,-74.011024
"503073",40.70574,-74.01339
"503082",40.77248,-73.955124
"503143",40.82056,-73.93986
"503167",40.767075,-73.983765
"503169",40.75784,-73.96326
"503206",40.720673,-73.97501
"503221",40.80275,-73.956604
"503229",40.737614,-73.99743
"503237",40.71421,-74.01492
"503263",40.86301,-73.925644
"503335",40.812595,-73.94567
"503341",40.70772,-74.00828
"503436",40.804367,-73.93533
"503441",40.737797,-73.99013
"503494",40.74533,-73.982635
"503513",40.82465,-73.94623
"503529",40.782692,-73.98327
"503540",40.7577,-73.98946
"503617",40.7225,-74.00399
"503625",40.703312,-74.01305
"503636",40.8284,-73.9453
"503682",40.807785,-73.93495
"503693",40.70437,-74.00757
"503766",40.850414,-73.93455
"503800",40.72147,-73.9801
"503837",40.796795,-73.94718
"503842",40.867123,-73.91699
"503877",40.757755,-73.989426
"503883",40.802452,-73.94664
"503903",40.821785,-73.9415
"503970",40.74506,-73.99206
"504042",40.728195,-73.984886
"504082",40.723972,-73.98042
"504110",40.744076,-73.98141
"504129",40.71444,-73.99039
"504130",40.81683,-73.93943
"504149",40.803047,-73.95422
"504163",40.74518,-73.982735
"504191",40.760143,-73.99669
"504198",40.719772,-74.00244
"504202",40.724632,-73.9986
"504218",40.745117,-73.984535
"504245",40.747772,-73.97514
"504284",40.73272,-74.00328
"504333",40.76598,-73.99458
"504339",40.761078,-73.973236
"504357",40.842983,-73.93922
"504402",40.75892,-73.97426
"504409",40.716904,-74.00246
"504473",40.722103,-73.997314
"504480",40.719566,-74.008644
"504490",40.712425,-74.00902
"504527",40.704487,-74.011566
"504571",40.798912,-73.92992
"504638",40.80343,-73.9352
"504757",40.746193,-73.98129
"504770",40.754257,-73.99567
"504784",40.72008,-73.993225
"504828",40.72139,-73.97996
"504870",40.718525,-73.98536
"504873",40.737743,-74.0018
"504927",40.72202,-74.00865
"505004",40.798725,-73.93947
"505033",40.763367,-73.97898
"505064",40.86307,-73.922935
"505084",40.714725,-73.99757
"505096",40.748287,-73.99008
"505117",40.754295,-73.98491
"505129",40.81164,-73.9506
"505192",40.735523,-73.98265
"505196",40.811794,-73.94131
"505222",40.732952,-73.98637
"505224",40.754105,-73.96862
"505229",40.862865,-73.924644
"505263",40.80924,-73.95301
"505293",40.72125,-73.98921
"505321",40.742165,-73.99103
"505369",40.716194,-73.97976
"505381",40.719776,-73.99302
"505400",40.722076,-73.97972
"505402",40.718822,-74.00296
"505405",40.71983,-73.98935
"505470",40.73715,-73.98437
"505503",40.713764,-73.99867
"505533",40.713474,-74.00483
"505576",40.753765,-73.980675
"505583",40.76741,-73.9944
"505594",40.856503,-73.93277
"505660",40.858112,-73.93299
"505711",40.744648,-73.98102
"505724",40.746563,-73.983826
"505764",40.73582,-73.993164
"505790",40.838535,-73.941605
"505794",40.766624,-73.95919
"505797",40.71891,-73.9871
"505811",40.72822,-73.98129
"505886",40.746597,-73.97751
"505895",40.75646,-73.987946
"505996",40.722046,-74.003105
"506006",40.722492,-74.00257
"506082",40.862286,-73.92521
"506094",40.736084,-73.99598
"506109",40.7425,-73.98979
"506136",40.838184,-73.939125
"506187",40.759132,-73.99025
"506210",40.857426,-73.932274
"506295",40.750854,-73.97147
"506327",40.74163,-73.9811
"506347",40.76653,-73.98675
"506360",40.725086,-73.99486
"506405",40.86516,-73.927925
"506500",40.726463,-73.9771
"506522",40.75199,-73.96946
"506581",40.740173,-73.98427
"506692",40.85306,-73.931
"506723",40.826405,-73.93834
"506742",40.852005,-73.92848
"506743",40.804077,-73.93765
"506758",40.845825,-73.93545
"506794",40.75577,-73.98422
"506933",40.71802,-74.00118
"506936",40.72783,-73.98516
"506961",40.74067,-73.98753
"507019",40.757446,-73.97381
"507033",40.82154,-73.94287
"507045",40.761463,-73.99044
"507072",40.867104,-73.929184
"507134",40.7331,-73.99116
"507158",40.815144,-73.93738
"507198",40.85713,-73.93135
"507241",40.726593,-73.988495
"507251",40.859943,-73.926796
"507254",40.7204,-73.982475
"507283",40.749638,-73.985344
"507294",40.722958,-73.98363
"507314",40.744495,-73.98112
"507334",40.77058,-73.9912
"507344",40.828342,-73.93789
"507373",40.809536,-73.94566
"507374",40.720818,-73.99557
"507396",40.72246,-73.98245
"507461",40.75726,-73.96074
"507478",40.751984,-73.983215
"507505",40.732243,-73.98187
"507506",40.810043,-73.94382
"507508",40.80194,-73.957466
"507528",40.727913,-74.00315
"507563",40.793625,-73.96938
"507584",40.7525,-73.96474
"507590",40.738724,-74.00012
"507632",40.766716,-73.96914
"507644",40.733715,-73.98817
"507646",40.75931,-73.98295
"507673",40.73992,-73.98658
"507695",40.75944,-73.975494
"507743",40.744007,-73.9857
"507746",40.728992,-74.00251
"507774",40.8178,-73.9456
"507858",40.742805,-73.98448
"507860",40.785515,-73.969894
"507895",40.72044,-73.98819
"507936",40.728275,-74.00536
"507982",40.75248,-73.99419
"507984",40.725597,-73.98248
"508001",40.750755,-73.980354
"508045",40.746204,-73.985146
"508059",40.751766,-73.98846
"508083",40.782787,-73.95741
"508112",40.744217,-73.98133
"508180",40.71821,-73.99596
"508183",40.737324,-73.98133
"508212",40.79968,-73.94415
"508272",40.748844,-73.991425
"508330",40.733406,-73.9997
"508496",40.715,-73.99963
"508529",40.755627,-73.97223
"508537",40.848312,-73.94206
"508542",40.76277,-73.97559
"508557",40.722878,-74.008095
"508582",40.866554,-73.92754
"508596",40.725887,-74.00816
"508618",40.737495,-73.99252
"508627",40.78108,-73.985374
"508630",40.761272,-73.98416
"508644",40.751568,-73.97634
"508646",40.735714,-73.99806
"508691",40.811363,-73.94027
"508774",40.7414,-74.00648
"508792",40.749092,-73.97569
"508848",40.768524,-73.98928
"508885",40.80141,-73.96201
"508888",40.818535,-73.94736
"508890",40.75452,-73.993126
"508927",40.718403,-73.994675
"508998",40.74444,-73.98483
"509020",40.732323,-74.00362
"509182",40.744904,-73.99361
"509211",40.756474,-73.98292
"509240",40.73093,-73.9815
"509265",40.739178,-73.98602
"509266",40.817722,-73.93964
"509284",40.81728,-73.938545
"509285",40.710533,-74.00936
"509317",40.866528,-73.924446
"509333",40.796818,-73.93333
"509352",40.74958,-73.9893
"509353",40.76808,-73.98561
"509405",40.804214,-73.94696
"509417",40.7807,-73.98382
"509418",40.840393,-73.93655
"509425",40.83856,-73.94586
"509428",40.78691,-73.97322
"509437",40.79834,-73.93888
"509440",40.714127,-73.9805
"509474",40.724594,-73.9975
"509551",40.76431,-73.99577
"509556",40.70997,-73.990715
"509600",40.863243,-73.9258
"509606",40.765675,-73.983635
"509740",40.783184,-73.97234
"509741",40.779682,-73.9741
"509774",40.71886,-73.993484
"509792",40.725048,-74.002945
"509796",40.739017,-73.99483
"509805",40.715347,-73.99081
"509877",40.86411,-73.92358
"509882",40.725933,-73.99855
"509899",40.808407,-73.95248
"509916",40.861053,-73.92894
"509935",40.75069,-73.982124
"509937",40.75747,-73.99034
"509944",40.752357,-73.99178
"509958",40.79774,-73.93957
"509964",40.82274,-73.93963
"509967",40.79385,-73.970505
"510017",40.75509,-73.98676
"510031",40.713467,-73.99731
"510068",40.74695,-73.989876
"510091",40.73741,-73.98375
"510097",40.74615,-73.9771
"510119",40.72716,-73.99974
"510137",40.76697,-73.98352
"510150",40.817062,-73.943886
"510161",40.715813,-73.97625
"510191",40.7516,-73.988106
"510201",40.71901,-73.97734
"510306",40.80602,-73.954216
"510338",40.77971,-73.977135
"510385",40.80775,-73.9392
"510409",40.744022,-73.98188
"510442",40.77954,-73.98596
"510496",40.80005,-73.96815
"510501",40.850063,-73.93375
"510544",40.783527,-73.97124
"510561",40.732517,-74.010185
"510577",40.738934,-73.98516
"510593",40.86012,-73.928795
"510613",40.861927,-73.92498
"510622",40.746735,-73.980545
"510660",40.80738,-73.94454
"510678",40.731476,-74.00204
"510682",40.727825,-73.98588
"510699",40.80576,-73.944786
"510723",40.747475,-73.986244
"510728",40.779587,-73.977196
"510777",40.747887,-73.99106
"510793",40.761463,-73.986694
"510813",40.718727,-74.00028
"510832",40.83791,-73.94238
"510847",40.74807,-73.992744
"510915",40.716118,-73.97944
"510923",40.85431,-73.93716
"510932",40.85098,-73.93857
"510937",40.719543,-73.99628
"510990",40.714413,-73.981445
"510995",40.80541,-73.9537
"511035",40.815178,-73.94007
"511047",40.82191,-73.93971
"511089",40.772984,-73.946205
"511110",40.75186,-73.990654
"511143",40.758114,-73.9754
"511165",40.82273,-73.94537
"511173",40.729763,-74.00071
"511219",40.824078,-73.93892
"511229",40.82696,-73.937195
"511236",40.750584,-73.99557
"511254",40.74032,-73.982086
"511269",40.73407,-73.9866
"511270",40.741608,-73.98532
"511276",40.803516,-73.94916
"511285",40.751213,-73.98336
"511289",40.750023,-73.996086
"511292",40.70731,-74.00609
"511301",40.75995,-73.96777
"511322",40.74442,-73.98474
"511364",40.705097,-74.01054
"511376",40.808033,-73.940125
"511418",40.759483,-73.9636
"511435",40.761402,-73.990456
"511477",40.75011,-73.99634
"511489",40.76759,-73.980804
"511588",40.71937,-74.006004
"511603",40.74551,-73.98925
"511620",40.75898,-73.96244
"511662",40.721344,-73.986755
"511663",40.801716,-73.946884
"511813",40.806904,-73.95289
"511819",40.747734,-73.97668
"511858",40.811768,-73.94319
"511891",40.7685,-73.95254
"511953",40.730198,-73.97975
"511971",40.82595,-73.951385
"511981",40.71559,-74.011116
"511987",40.710583,-74.0162
"512032",40.70425,-74.01157
"512051",40.713898,-74.00417
"512132",40.805187,-73.9548
"512133",40.851418,-73.930374
"512145",40.743843,-73.987206
"512151",40.84755,-73.93132
"512189",40.751263,-73.9825
"512204",40.75869,-73.96983
"512214",40.737354,-73.98361
"512215",40.867107,-73.92083
"512225",40.76172,-73.988625
"512232",40.721504,-73.99521
"512237",40.752426,-73.98624
"512240",40.70971,-74.01285
"512338",40.74689,-73.98989
"512339",40.70627,-74.01292
"512358",40.794136,-73.97463
"512382",40.847702,-73.933975
"512423",40.86278,-73.92552
"512490",40.743298,-73.98623
"512495",40.824,-73.950676
"512568",40.745075,-73.99205
"512585",40.75495,-73.97063
"512586",40.817253,-73.94627
"512589",40.827377,-73.938614
"512602",40.72029,-73.99629
"512606",40.822475,-73.95091
"512680",40.715134,-73.99351
"512779",40.726707,-74.00276
"512784",40.759377,-73.98306
"512787",40.812466,-73.952576
"512794",40.748455,-73.98862
"512808",40.75209,-73.98352
"512826",40.72369,-73.976036
"512837",40.836758,-73.93775
"512856",40.71401,-73.98012
"512857",40.710426,-74.00392
"512874",40.836826,-73.937904
"512882",40.722485,-73.982506
"512894",40.754433,-73.992874
"512901",40.75967,-73.96619
"512995",40.726204,-73.9742
"513025",40.748013,-73.978546
"513040",40.738728,-73.983215
"513108",40.803604,-73.94941
"513110",40.814037,-73.948364
"513120",40.817467,-73.93897
"513133",40.809574,-73.94186
"513159",40.808735,-73.94986
"513166",40.76023,-73.977325
"513215",40.758354,-73.9768
"513245",40.8005,-73.96994
"513249",40.715317,-74.00537
"513250",40.71537,-74.0053
"513283",40.801857,-73.957245
"513366",40.727383,-73.99145
"513383",40.71396,-74.0031
"513437",40.87302,-73.918465
"513467",40.780857,-73.9769
"513502",40.71775,-73.99405
"513507",40.799976,-73.958626
"513553",40.79898,-73.94466
"513574",40.72955,-73.99658
"513584",40.854916,-73.93604
"513586",40.719917,-73.99018
"513600",40.74803,-73.98487
"513603",40.74109,-73.990555
"513624",40.78599,-73.97315
"513653",40.75858,-73.983116
"513659",40.758163,-73.98994
"513660",40.759064,-73.978455
"513708",40.81094,-73.95432
"513721",40.749866,-73.97719
"513725",40.74972,-73.977295
"513744",40.828,-73.94361
"513818",40.837494,-73.94415
"513820",40.81859,-73.935905
"513823",40.752136,-73.98358
"513854",40.811478,-73.950226
"513861",40.70601,-74.01316
"513869",40.76575,-73.97852
"513890",40.70645,-74.0056
"513924",40.76444,-73.99196
"513928",40.74001,-73.98652
"513936",40.748104,-73.9785
"513956",40.80368,-73.94221
"514022",40.72878,-73.980576
"514087",40.7222,-73.99837
"514117",40.804893,-73.948524
"514122",40.80311,-73.95014
"514200",40.837673,-73.93779
"514220",40.769234,-73.99294
"514241",40.781166,-73.98168
"514253",40.850742,-73.93776
"514259",40.712917,-73.9958
"514326",40.72173,-74.00432
"514365",40.807568,-73.95098
"514370",40.808395,-73.95296
"514464",40.718918,-73.989395
"514485",40.73222,-74.00356
